#Thorlabs FTS
[SpectrumHeader]
#Date;20230503
#Time;14502419
#GMTTime;12502419
#Instrument;0
#InstrModel;CCS100
#Series;0
#InterferometerSerial;M00266235
#Type;emission
#ChannelIndex;0
#XAxisUnit;nm_air
#YAxisUnit;cal_intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;10.000000
#TriggerMode;0
#AirMeasureOpt;0
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#WnrMin;13431.932617
#WnrMax;31136.552734
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#InstrStatus;0
#RefLaserLocked;0
#ChannelIndex;0
#AttenuationFilter;0
#Stitched;0
#ExcitationWavelength_nm;0
#SoftwareVersion;
#FirmwareVersion;
#Motor_FirmwareVersion;
#ReconstructionAlgorithms_SoftwareVersion;
#Sensor_FirmwareVersion;
#InstrSeriesIdentifier;MUN_CCS_SERIES
#Name;
#Comment;""
#ExtComment;""
#Source;
[Data]
3.211659241e+02;1.592204499e-04
3.212720032e+02;-2.229086356e-03
3.213780823e+02;2.786357887e-03
3.214841919e+02;-3.232175251e-03
3.215902710e+02;7.801802130e-04
3.216963806e+02;-3.041110700e-03
3.218024902e+02;3.168486990e-03
3.219086304e+02;-1.799191115e-03
3.220147705e+02;3.120720852e-03
3.221209106e+02;-9.871668881e-04
3.222270813e+02;1.687736833e-03
3.223332214e+02;-4.330796190e-03
3.224393921e+02;3.025188576e-03
3.225455933e+02;-7.769958116e-03
3.226517639e+02;4.553704988e-03
3.227579651e+02;-3.709836630e-03
3.228641663e+02;2.069865877e-04
3.229703979e+02;-4.091965966e-03
3.230766296e+02;9.712447645e-04
3.231828613e+02;-3.375473665e-03
3.232890930e+02;3.741680644e-03
3.233953552e+02;-4.044199828e-03
3.235016174e+02;4.458172771e-04
3.236078796e+02;-4.283030052e-03
3.237141724e+02;3.455083817e-03
3.238204651e+02;-3.518772079e-03
3.239267578e+02;-2.706747619e-04
3.240330505e+02;-4.808457568e-03
3.241393738e+02;3.455083817e-03
3.242456970e+02;-3.088876838e-03
3.243520203e+02;-5.572715891e-04
3.244583740e+02;-3.327707527e-03
3.245647278e+02;1.066777040e-03
3.246710815e+02;-4.235264380e-03
3.247774353e+02;1.687736833e-03
3.248838196e+02;-3.136642976e-03
3.249902039e+02;4.601471126e-03
3.250966187e+02;-2.897812286e-03
3.252030029e+02;2.451994922e-03
3.253094177e+02;-1.751424978e-03
3.254158325e+02;1.926567522e-03
3.255222778e+02;-2.133554081e-03
3.256287231e+02;2.260930371e-03
3.257351685e+02;-5.095054395e-03
3.258416138e+02;2.451994922e-03
3.259480896e+02;-3.279941389e-03
3.260545654e+02;2.213164233e-03
3.261610413e+02;-3.375473665e-03
3.262675476e+02;3.025188576e-03
3.263740540e+02;-4.665159155e-03
3.264805603e+02;1.401140005e-03
3.265870667e+02;-4.139732104e-03
3.266936035e+02;2.977422439e-03
3.268001404e+02;-3.757602768e-03
3.269066772e+02;2.260930371e-03
3.270132446e+02;-2.850046149e-03
3.271198120e+02;3.168486990e-03
3.272263794e+02;-2.754513873e-03
3.273329468e+02;2.834124025e-03
3.274395447e+02;-5.524949636e-03
3.275461426e+02;2.069866052e-03
3.276527405e+02;-2.897812286e-03
3.277593689e+02;6.368818140e-05
3.278659973e+02;-2.802280011e-03
3.279726257e+02;4.171575885e-03
3.280792847e+02;-4.139732104e-03
3.281859131e+02;1.210075454e-03
3.282926025e+02;-7.961022784e-04
3.283992615e+02;4.458172712e-03
3.285059509e+02;-6.241441704e-03
3.286126099e+02;1.926567522e-03
3.287193298e+02;-5.859312601e-03
3.288260193e+02;1.162309316e-03
3.289327393e+02;-4.187498242e-03
3.290394592e+02;3.598382231e-03
3.291461792e+02;-2.133554081e-03
3.292529297e+02;5.891156616e-04
3.293596802e+02;-2.181320218e-03
3.294664307e+02;3.789446782e-03
3.295732117e+02;-3.279941389e-03
3.296799927e+02;1.831035246e-03
3.297867737e+02;-3.948667552e-03
3.298935547e+02;2.404228784e-03
3.300003662e+02;-3.996433690e-03
3.301071777e+02;6.368818140e-05
3.302139893e+02;-3.184409114e-03
3.303208313e+02;1.305607730e-03
3.304276428e+02;-1.703658840e-03
3.305344849e+02;2.213164233e-03
3.306413574e+02;-5.477183498e-03
3.307482300e+02;5.270197056e-03
3.308551025e+02;-4.139732104e-03
3.309619751e+02;2.929656301e-03
3.310688477e+02;-3.757602768e-03
3.311757507e+02;2.929656301e-03
3.312826538e+02;-5.716014188e-03
3.313895874e+02;3.932745196e-03
3.314964905e+02;-3.662070492e-03
3.316034241e+02;3.789446782e-03
3.317103882e+02;-2.563449321e-03
3.318173218e+02;7.324140752e-04
3.319242859e+02;-1.560360426e-03
3.320312500e+02;4.219342023e-03
3.321382141e+02;-7.865490392e-03
3.322452087e+02;3.407317679e-03
3.323522034e+02;-2.563449321e-03
3.324591980e+02;4.362640437e-03
3.325662231e+02;-6.050377153e-03
3.326732483e+02;2.022099914e-03
3.327802734e+02;-5.954844877e-03
3.328872986e+02;4.601471126e-03
3.329943542e+02;-4.617393017e-03
3.331014099e+02;2.069865877e-04
3.332084656e+02;-4.091965966e-03
3.333155518e+02;4.553704988e-03
3.334226074e+02;-5.238352809e-03
3.335297241e+02;2.977422439e-03
3.336368103e+02;-2.993344562e-03
3.337439270e+02;2.308696508e-03
3.338510437e+02;-2.754513873e-03
3.339581604e+02;1.305607730e-03
3.340652771e+02;-4.617393133e-04
3.341724243e+02;2.595293336e-03
3.342795715e+02;-3.184409114e-03
3.343867493e+02;2.308696508e-03
3.344938965e+02;-3.566538217e-03
3.346010742e+02;2.260930371e-03
3.347082520e+02;-2.515683183e-03
3.348154602e+02;3.072954714e-03
3.349226685e+02;-3.375473665e-03
3.350298767e+02;1.019010902e-03
3.351370850e+02;-1.751424978e-03
3.352443237e+02;3.216253128e-03
3.353515625e+02;-4.665159155e-03
3.354588013e+02;1.496672281e-03
3.355660400e+02;-7.961022784e-04
3.356733093e+02;3.932745196e-03
3.357805786e+02;-2.993344562e-03
3.358878784e+02;1.210075454e-03
3.359951477e+02;-1.990255667e-03
3.361024475e+02;3.789446782e-03
3.362097473e+02;-3.088876838e-03
3.363170776e+02;2.499761060e-03
3.364243774e+02;-4.569626879e-03
3.365317078e+02;2.117632190e-03
3.366390686e+02;-3.184409114e-03
3.367463989e+02;2.308696508e-03
3.368537598e+02;-6.145909429e-03
3.369611206e+02;2.165398095e-03
3.370685120e+02;-4.951755982e-03
3.371758728e+02;4.792535678e-03
3.372832642e+02;-3.996433690e-03
3.373906860e+02;1.496672281e-03
3.374980774e+02;-4.521860741e-03
3.376054993e+02;2.356462646e-03
3.377129211e+02;-3.805368906e-03
3.378203735e+02;-8.438684163e-04
3.379277954e+02;-1.894723391e-03
3.380352478e+02;1.831035246e-03
3.381427002e+02;-3.900901182e-03
3.382501831e+02;4.123809747e-03
3.383576660e+02;-4.808457568e-03
3.384651489e+02;9.712447645e-04
3.385726318e+02;-5.095054512e-04
3.386801453e+02;2.977422439e-03
3.387876587e+02;-6.289207842e-03
3.388951721e+02;2.977422439e-03
3.390026855e+02;-2.658981597e-03
3.391102295e+02;5.461261608e-03
3.392177734e+02;-5.190586671e-03
3.393253174e+02;2.356462646e-03
3.394328918e+02;-2.897812286e-03
3.395404663e+02;1.401140005e-03
3.396480408e+02;-7.961022784e-04
3.397556152e+02;1.639970695e-03
3.398632202e+02;-1.846957253e-03
3.399708252e+02;1.639970695e-03
3.400784302e+02;-4.378562327e-03
3.401860657e+02;4.314874299e-03
3.402937012e+02;-3.614304354e-03
3.404013367e+02;2.356462646e-03
3.405089722e+02;-3.375473665e-03
3.406166382e+02;4.840301815e-03
3.407243042e+02;-5.238352809e-03
3.408319702e+02;1.353373867e-03
3.409396362e+02;-5.286118947e-03
3.410473328e+02;1.210075454e-03
3.411550293e+02;-3.471005941e-03
3.412627563e+02;9.234786266e-04
3.413704529e+02;-2.515683183e-03
3.414781799e+02;1.974333776e-03
3.415859070e+02;-7.387829013e-03
3.416936646e+02;2.738591749e-03
3.418013916e+02;-3.614304354e-03
3.419091492e+02;3.216253128e-03
3.420169067e+02;-7.626659703e-03
3.421246948e+02;2.643059473e-03
3.422324829e+02;-4.856223706e-03
3.423402710e+02;-3.184409070e-05
3.424480591e+02;-1.464828150e-03
3.425558777e+02;3.693914507e-03
3.426636963e+02;-2.754513873e-03
3.427715149e+02;1.210075454e-03
3.428793335e+02;-4.999522120e-03
3.429871826e+02;5.509027746e-03
3.430950317e+02;-3.375473665e-03
3.432028809e+02;-9.871668881e-04
3.433107605e+02;-6.050377269e-04
3.434186401e+02;5.604560021e-03
3.435265198e+02;-3.088876838e-03
3.436343994e+02;7.324140752e-04
3.437423096e+02;-2.181320218e-03
3.438502197e+02;4.458172712e-03
3.439581299e+02;-2.229086385e-04
3.440660706e+02;4.314874299e-03
3.441739807e+02;-4.521860741e-03
3.442819214e+02;2.260930371e-03
3.443898926e+02;-1.512594288e-03
3.444978333e+02;3.550616093e-03
3.446058044e+02;-3.136642976e-03
3.447137756e+02;4.505938850e-03
3.448217773e+02;-2.372384770e-03
3.449297485e+02;2.595293336e-03
3.450377502e+02;-2.802280011e-03
3.451457825e+02;2.022099914e-03
3.452537842e+02;-5.190586671e-03
3.453618164e+02;4.792535678e-03
3.454698486e+02;-4.139732104e-03
3.455778809e+02;1.592204535e-05
3.456859436e+02;-6.957933772e-03
3.457940063e+02;3.216253128e-03
3.459020691e+02;-4.378562327e-03
3.460101318e+02;8.757124888e-04
3.461182251e+02;-2.276852494e-03
3.462263184e+02;-1.560360426e-03
3.463344116e+02;-4.426328465e-03
3.464425354e+02;2.786357887e-03
3.465506592e+02;-2.467917046e-03
3.466587830e+02;-1.417062012e-03
3.467669067e+02;-3.853135044e-03
3.468750610e+02;2.213164233e-03
3.469831848e+02;-4.139732104e-03
3.470913696e+02;2.356462646e-03
3.471995239e+02;-4.091965966e-03
3.473077087e+02;1.831035246e-03
3.474158936e+02;-4.187498242e-03
3.475240784e+02;4.935834440e-04
3.476322632e+02;-2.229086356e-03
3.477404785e+02;2.022099914e-03
3.478486938e+02;-3.232175251e-03
3.479569397e+02;1.162309316e-03
3.480651550e+02;-1.178231323e-03
3.481734009e+02;2.547527198e-03
3.482816467e+02;-4.569626879e-03
3.483899231e+02;3.980511334e-03
3.484981689e+02;-3.471005941e-03
3.486064453e+02;2.213164233e-03
3.487147217e+02;-2.229086356e-03
3.488230286e+02;9.234786266e-04
3.489313354e+02;-4.044199828e-03
3.490396423e+02;4.076043610e-03
3.491479492e+02;-5.381651223e-03
3.492562866e+02;2.595293336e-03
3.493645935e+02;-5.095054395e-03
3.494729614e+02;4.505938850e-03
3.495812988e+02;-3.900901182e-03
3.496896667e+02;1.687736833e-03
3.497980042e+02;-1.942489529e-03
3.499064026e+02;2.595293336e-03
3.500147705e+02;-4.187498242e-03
3.501231689e+02;4.458172712e-03
3.502315674e+02;-2.850046149e-03
3.503399658e+02;1.974333776e-03
3.504483948e+02;-5.524949636e-03
3.505567932e+02;2.595293336e-03
3.506652527e+02;-2.515683183e-03
3.507736816e+02;1.496672281e-03
3.508821411e+02;-3.709836630e-03
3.509905701e+02;3.407317679e-03
3.510990601e+02;9.234786266e-04
3.512075195e+02;2.643059473e-03
3.513160095e+02;-4.330796190e-03
3.514244995e+02;2.404228784e-03
3.515329895e+02;-3.041110700e-03
3.516414795e+02;3.455083817e-03
3.517500000e+02;-2.181320218e-03
3.518585205e+02;5.413495237e-04
3.519670410e+02;-5.095054395e-03
3.520755920e+02;2.022099914e-03
3.521841431e+02;-6.241441704e-03
3.522926941e+02;3.216253128e-03
3.524012451e+02;-6.623570807e-03
3.525098267e+02;1.544438419e-03
3.526184082e+02;-9.394006920e-04
3.527269897e+02;2.881890163e-03
3.528355713e+02;-1.942489529e-03
3.529441833e+02;4.123809747e-03
3.530527954e+02;-4.521860741e-03
3.531614075e+02;2.834124025e-03
3.532700500e+02;-2.515683183e-03
3.533786926e+02;1.544438419e-03
3.534873352e+02;-3.805368906e-03
3.535959778e+02;2.069866052e-03
3.537046509e+02;-2.324618632e-03
3.538132935e+02;7.324140752e-04
3.539219971e+02;-4.235264380e-03
3.540306702e+02;1.926567522e-03
3.541393738e+02;-3.471005941e-03
3.542480469e+02;3.455083817e-03
3.543567810e+02;-1.751424978e-03
3.544654846e+02;2.738591749e-03
3.545742188e+02;-2.563449321e-03
3.546829529e+02;4.314874299e-03
3.547916870e+02;-4.235264380e-03
3.549004211e+02;2.643059473e-03
3.550091858e+02;-6.050377153e-03
3.551179504e+02;3.311785404e-03
3.552267456e+02;-3.518772079e-03
3.553355103e+02;3.311785404e-03
3.554443054e+02;-4.665159155e-03
3.555531006e+02;-1.560360426e-03
3.556618958e+02;-4.760691430e-03
3.557707214e+02;3.407317679e-03
3.558795471e+02;-7.578893565e-03
3.559883728e+02;-1.273763628e-04
3.560971985e+02;-4.617393017e-03
3.562060547e+02;2.738591749e-03
3.563149109e+02;-7.005699910e-03
3.564237671e+02;-1.273763599e-03
3.565326538e+02;-2.420150908e-03
3.566415100e+02;4.505938850e-03
3.567503967e+02;-4.903989844e-03
3.568593140e+02;1.878801384e-03
3.569682007e+02;-1.846957253e-03
3.570771179e+02;2.260930371e-03
3.571860352e+02;-2.181320218e-03
3.572949524e+02;1.448906143e-03
3.574039001e+02;-3.948667552e-03
3.575128479e+02;9.234786266e-04
3.576217957e+02;-2.181320218e-03
3.577307434e+02;3.741680644e-03
3.578397217e+02;-5.572715891e-04
3.579487000e+02;2.643059473e-03
3.580576782e+02;-3.375473665e-03
3.581666565e+02;2.499761060e-03
3.582756653e+02;-1.273763599e-03
3.583846741e+02;2.595293336e-03
3.584936829e+02;-5.142820533e-03
3.586027222e+02;1.878801384e-03
3.587117310e+02;-1.942489529e-03
3.588207703e+02;1.114543193e-04
3.589298401e+02;-1.560360426e-03
3.590388794e+02;-3.279941389e-03
3.591479492e+02;-3.184408997e-04
3.592570190e+02;2.404228784e-03
3.593660889e+02;-4.951755982e-03
3.594751892e+02;2.929656301e-03
3.595842896e+02;-3.662070376e-04
3.596933899e+02;1.353373867e-03
3.598024902e+02;-2.706747735e-03
3.599116211e+02;2.881890163e-03
3.600207520e+02;-5.190586671e-03
3.601298828e+02;2.069866052e-03
3.602390137e+02;-3.614304354e-03
3.603481750e+02;8.279463509e-04
3.604573364e+02;1.496672281e-03
3.605664978e+02;2.595293336e-03
3.606756592e+02;-5.907078739e-03
3.607848511e+02;2.929656301e-03
3.608940430e+02;-3.757602768e-03
3.610032349e+02;1.019010902e-03
3.611124573e+02;-3.375473665e-03
3.612216492e+02;5.843390711e-03
3.613308716e+02;-1.464828150e-03
3.614400940e+02;7.801802130e-04
3.615493469e+02;-3.757602768e-03
3.616585999e+02;2.595293336e-03
3.617678528e+02;-3.088876838e-03
3.618771057e+02;3.359551542e-03
3.619863892e+02;-1.846957253e-03
3.620956421e+02;3.455083817e-03
3.622049255e+02;-4.330796190e-03
3.623142395e+02;3.359551542e-03
3.624235229e+02;-4.712925293e-03
3.625328369e+02;2.690825611e-03
3.626421509e+02;-4.378562327e-03
3.627514954e+02;3.407317679e-03
3.628608093e+02;-3.662070492e-03
3.629701538e+02;1.544438419e-03
3.630794983e+02;-5.524949636e-03
3.631888733e+02;4.458172712e-03
3.632982178e+02;-1.751425007e-04
3.634075928e+02;3.980511392e-04
3.635169678e+02;-3.041110700e-03
3.636263733e+02;1.162309316e-03
3.637357788e+02;-4.044199828e-03
3.638451538e+02;2.595293336e-03
3.639545898e+02;-3.327707527e-03
3.640639954e+02;4.744769540e-03
3.641734314e+02;-5.859312601e-03
3.642828674e+02;1.401140005e-03
3.643923035e+02;-3.327707527e-03
3.645017395e+02;1.687736833e-03
3.646112061e+02;-4.139732104e-03
3.647206726e+02;4.458172771e-04
3.648301392e+02;-3.757602768e-03
3.649396362e+02;4.553704988e-03
3.650491333e+02;-3.805368906e-03
3.651586304e+02;5.413495237e-04
3.652681274e+02;-4.569626879e-03
3.653776550e+02;3.932745196e-03
3.654871521e+02;-2.420150908e-03
3.655966797e+02;-3.662070376e-04
3.657062378e+02;-3.136642976e-03
3.658157654e+02;1.305607730e-03
3.659253235e+02;-3.184409114e-03
3.660348816e+02;3.884979058e-03
3.661444702e+02;-4.187498242e-03
3.662540283e+02;1.974333776e-03
3.663636169e+02;-6.671336945e-03
3.664732056e+02;3.741680644e-03
3.665827942e+02;-3.662070492e-03
3.666924133e+02;6.368817994e-04
3.668020325e+02;-3.805368906e-03
3.669116516e+02;2.356462646e-03
3.670212708e+02;-2.467917046e-03
3.671309204e+02;1.448906143e-03
3.672405701e+02;-6.384740118e-03
3.673502197e+02;5.413495237e-04
3.674598694e+02;-2.276852494e-03
3.675695496e+02;1.974333776e-03
3.676792297e+02;-2.611215459e-03
3.677889099e+02;3.025188635e-04
3.678985901e+02;-3.041110700e-03
3.680083008e+02;2.643059473e-03
3.681180115e+02;-3.853135044e-03
3.682277222e+02;3.120720852e-03
3.683374634e+02;-3.614304354e-03
3.684471741e+02;1.592204557e-03
3.685569153e+02;-1.178231323e-03
3.686666565e+02;2.451994922e-03
3.687764282e+02;-4.521860741e-03
3.688861694e+02;1.974333776e-03
3.689959412e+02;-5.811546464e-03
3.691057434e+02;4.314874299e-03
3.692155151e+02;-6.432506256e-03
3.693253174e+02;2.022099914e-03
3.694351196e+02;-1.799191115e-03
3.695449219e+02;2.069865877e-04
3.696547241e+02;-2.897812286e-03
3.697645569e+02;4.458172712e-03
3.698743896e+02;-3.948667552e-03
3.699842224e+02;1.305607730e-03
3.700940857e+02;-6.862401497e-03
3.702039185e+02;3.550616093e-03
3.703137817e+02;-5.954844877e-03
3.704236755e+02;5.413495237e-04
3.705335388e+02;5.413495237e-04
3.706434326e+02;1.496672281e-03
3.707533264e+02;-4.330796190e-03
3.708632202e+02;1.831035246e-03
3.709731445e+02;-3.566538217e-03
3.710830383e+02;1.353373867e-03
3.711929626e+02;-4.474094603e-03
3.713028870e+02;2.547527198e-03
3.714128418e+02;-1.799191115e-03
3.715227966e+02;-1.178231323e-03
3.716327515e+02;-2.706747735e-03
3.717427063e+02;2.690825611e-03
3.718526611e+02;-5.716014188e-03
3.719626465e+02;1.162309316e-03
3.720726318e+02;-4.808457568e-03
3.721826172e+02;-6.050377269e-04
3.722926331e+02;-3.136642976e-03
3.724026489e+02;6.368817994e-04
3.725126648e+02;-1.560360426e-03
3.726226807e+02;2.786357887e-03
3.727326965e+02;-3.853135044e-03
3.728427429e+02;4.314874299e-03
3.729527893e+02;-4.712925293e-03
